material,cell source,cell tissue,time (hr),test,test indicator,viability (%),Hydrodynamic diameter (nm),Cell type,Molecular weight (g/mol),AR,IR,X,E,pot
Fe3O4,Human,Bone Marrow,72.0,Live/Dead,trypan blue,37.288136,361.4,SH­SY5Y,208.9804,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,Live/Dead,trypan blue,23.728813,361.4,SH­SY5Y,208.9804,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,Live/Dead,trypan blue,13.559322,361.4,SH­SY5Y,208.9804,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,Live/Dead,trypan blue,2.8248587,361.4,SH­SY5Y,95.95,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,120.0,Live/Dead,trypan blue,56.497173,361.4,SH­SY5Y,95.95,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,120.0,Live/Dead,trypan blue,33.898304,361.4,SH­SY5Y,95.95,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,120.0,Live/Dead,trypan blue,17.514124,361.4,SH­SY5Y,95.95,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,120.0,Live/Dead,trypan blue,10.169492,361.4,SH­SY5Y,95.95,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,120.0,Live/Dead,trypan blue,3.9548023,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,168.0,Live/Dead,trypan blue,38.41808,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,168.0,Live/Dead,trypan blue,28.248587,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,168.0,Live/Dead,trypan blue,14.124293,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,168.0,Live/Dead,trypan blue,0.0,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,168.0,Live/Dead,trypan blue,0.0,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,Live/Dead,trypan blue,100.568184,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,Live/Dead,trypan blue,84.09091,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,Live/Dead,trypan blue,83.52273,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,Live/Dead,trypan blue,79.545456,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,Live/Dead,trypan blue,55.68182,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,Live/Dead,trypan blue,98.86364,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,Live/Dead,trypan blue,86.36364,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,Live/Dead,trypan blue,82.954544,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,Live/Dead,trypan blue,60.795456,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,Live/Dead,trypan blue,55.113636,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,120.0,Live/Dead,trypan blue,92.61364,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,120.0,Live/Dead,trypan blue,75.568184,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,120.0,Live/Dead,trypan blue,74.431816,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,120.0,Live/Dead,trypan blue,53.409092,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,120.0,Live/Dead,trypan blue,43.75,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,168.0,Live/Dead,trypan blue,69.88636,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,168.0,Live/Dead,trypan blue,61.93182,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,168.0,Live/Dead,trypan blue,55.113636,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,168.0,Live/Dead,trypan blue,50.56818,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,168.0,Live/Dead,trypan blue,32.954544,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,1.0,LDH,LDH activity assay kit,92.11166,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,1.0,LDH,LDH activity assay kit,92.1278825,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,1.0,LDH,LDH activity assay kit,92.141609,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,1.0,LDH,LDH activity assay kit,90.741489,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,1.0,LDH,LDH activity assay kit,91.701108,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,4.0,LDH,LDH activity assay kit,93.644055,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,4.0,LDH,LDH activity assay kit,93.6590295,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,4.0,LDH,LDH activity assay kit,95.0878506,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,4.0,LDH,LDH activity assay kit,95.105321,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,4.0,LDH,LDH activity assay kit,91.820905,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,24.0,LDH,LDH activity assay kit,96.122342,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,24.0,LDH,LDH activity assay kit,97.551163,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,24.0,LDH,LDH activity assay kit,96.152291,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,24.0,LDH,LDH activity assay kit,94.7521715,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,24.0,LDH,LDH activity assay kit,85.335679,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,LDH,LDH activity assay kit,23.125190000000003,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,LDH,LDH activity assay kit,23.140159999999995,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,LDH,LDH activity assay kit,28.81801,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,LDH,LDH activity assay kit,38.266945,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone Marrow,72.0,LDH,LDH activity assay kit,34.50958,361.4,SH­SY5Y,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,1.0,LDH,LDH activity assay kit,94.855769,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,1.0,LDH,LDH activity assay kit,93.9800825,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,1.0,LDH,LDH activity assay kit,93.995932,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,1.0,LDH,LDH activity assay kit,93.116283,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,1.0,LDH,LDH activity assay kit,93.133453,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,4.0,LDH,LDH activity assay kit,93.6327133,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,4.0,LDH,LDH activity assay kit,93.199493,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,4.0,LDH,LDH activity assay kit,94.1095204,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,4.0,LDH,LDH activity assay kit,92.787405,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,4.0,LDH,LDH activity assay kit,96.3720415,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,LDH,LDH activity assay kit,93.301194,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,LDH,LDH activity assay kit,92.869294,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,LDH,LDH activity assay kit,92.436074,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,LDH,LDH activity assay kit,91.113958,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,24.0,LDH,LDH activity assay kit,91.132449,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,LDH,LDH activity assay kit,88.05896,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,LDH,LDH activity assay kit,88.072168,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,LDH,LDH activity assay kit,89.871091,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,LDH,LDH activity assay kit,90.333368,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Blood,72.0,LDH,LDH activity assay kit,91.689825,361.4,RAW 264.7,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Skin,24.0,ATPLite,luciferase,109.81651,16.0,HMEC­1,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Skin,72.0,ATPLite,luciferase,111.48148,16.0,HMEC­1,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Skin,24.0,ATPLite,luciferase,86.69725,16.0,HMEC­1,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Skin,72.0,ATPLite,luciferase,79.07407,16.0,HMEC­1,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,94.38202,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,94.38202,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,96.62921,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,96.62921,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,100.0,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,98.8764,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,97.75281,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,97.75281,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,MTT,tetrazolium salt,95.505615,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,96.62921,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,97.75281,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,97.75281,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,93.25843,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,88.764046,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,89.88764,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,92.134834,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,92.134834,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,MTT,tetrazolium salt,89.88764,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,95.4905033,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,99.20229125,957.0,HCMEC,195.084,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,95.435032,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,95.40609,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,87.905336,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,87.873982,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,85.97829300000001,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,91.55924,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,12.0,LDH,LDH activity assay kit,87.79198099999999,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,98.1869159,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,98.1579741,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,94.3931265,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,86.889961,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,86.861019,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,86.832077,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,83.069641,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,84.909859,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Heart,24.0,LDH,LDH activity assay kit,83.01417000000001,957.0,HCMEC,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Alamar Blue,Alamar blue,96.346596,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,72.0,Alamar Blue,Alamar blue,95.28805,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Alamar Blue,Alamar blue,95.04239,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,72.0,Alamar Blue,Alamar blue,91.270515,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Alamar Blue,Alamar blue,93.7379,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,72.0,Alamar Blue,Alamar blue,88.29703,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,LDH,LDH activity assay kit,97.32284,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,LDH,LDH activity assay kit,91.02362,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Live/Dead,"propidium iodide, Annexin V",99.49775452,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Live/Dead,"propidium iodide, Annexin V",99.48388338,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,24.0,Live/Dead,"propidium iodide, Annexin V",98.21391782,196.4,A549,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,6.0,Alamar Blue,Alamar blue,116.68046,12.0,HeLa,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,6.0,Alamar Blue,Alamar blue,125.76342,12.0,HeLa,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,6.0,Alamar Blue,Alamar blue,118.42655,12.0,HeLa,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,6.0,Alamar Blue,Alamar blue,106.33531,12.0,HeLa,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,6.0,Alamar Blue,Alamar blue,60.540848,12.0,HeLa,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,embryo,6.0,Alamar Blue,Alamar blue,95.12975,12.0,MEF,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,embryo,6.0,Alamar Blue,Alamar blue,97.29847,12.0,MEF,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,embryo,6.0,Alamar Blue,Alamar blue,100.33076,12.0,MEF,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,embryo,6.0,Alamar Blue,Alamar blue,83.9204,12.0,MEF,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,embryo,6.0,Alamar Blue,Alamar blue,52.38526,12.0,MEF,101.094896,0.943,0.943,2.75,0.901,
Fe3O4,Human,liver,6.0,Alamar Blue,Alamar blue,80.49265,12.0,HepG2,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,liver,6.0,Alamar Blue,Alamar blue,86.55028,12.0,HepG2,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,liver,6.0,Alamar Blue,Alamar blue,79.64488,12.0,HepG2,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,liver,6.0,Alamar Blue,Alamar blue,75.76418,12.0,HepG2,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,liver,6.0,Alamar Blue,Alamar blue,38.179634,12.0,HepG2,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,pituitary gland,6.0,Alamar Blue,Alamar blue,99.99025,12.0,GH3,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,pituitary gland,6.0,Alamar Blue,Alamar blue,108.20964,12.0,GH3,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,pituitary gland,6.0,Alamar Blue,Alamar blue,114.267265,12.0,GH3,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,pituitary gland,6.0,Alamar Blue,Alamar blue,97.42418,12.0,GH3,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Rat,pituitary gland,6.0,Alamar Blue,Alamar blue,54.22169,12.0,GH3,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,6.0,Alamar Blue,Alamar blue,106.52736,12.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,6.0,Alamar Blue,Alamar blue,101.78246,12.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,6.0,Alamar Blue,Alamar blue,105.678314,12.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,6.0,Alamar Blue,Alamar blue,100.06985,12.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,6.0,Alamar Blue,Alamar blue,47.361145,12.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,95.7779,12.0,CDBgeo,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,98.81082,12.0,CDBgeo,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,97.954834,12.0,CDBgeo,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,92.77783,12.0,CDBgeo,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,27.53884,12.0,CDBgeo,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,100.5866,12.0,TD,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,104.91329,12.0,TD,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,100.16903,12.0,TD,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,98.01674,12.0,TD,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,56.110554,12.0,TD,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,98.91,12.0,V14,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,100.214516,12.0,V14,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,95.038155,12.0,V14,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,91.15683,12.0,V14,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Mouse,Breast,6.0,Alamar Blue,Alamar blue,65.6711,12.0,V14,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,12.0,Alamar blue,Alamar blue,125.0,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,36.0,Alamar blue,Alamar blue,104.96454,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,60.0,Alamar blue,Alamar blue,96.4539,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,12.0,Alamar blue,Alamar blue,97.87234,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,36.0,Alamar blue,Alamar blue,81.56029,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,60.0,Alamar blue,Alamar blue,74.11347,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,24.0,Alamar blue,Alamar blue,84.69324,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,48.0,Alamar blue,Alamar blue,74.03898,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,72.0,Alamar blue,Alamar blue,67.576324,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,96.0,Alamar blue,Alamar blue,68.59861,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Pig,Aorta,144.0,Alamar blue,Alamar blue,64.980354,30.0,PAECs,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",63.070538,14.0,A549,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",73.029045,14.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,48.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",76.34855,14.0,T98G,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Lung,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",81.47948,14.0,A549,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Breast,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",97.015015,14.0,MCF7,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Brain,96.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",93.21722,14.0,T98G,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.803925,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",92.54902,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",88.039215,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.43137,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",91.56863,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",82.15686,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.24219,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",90.625,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Cervix,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",79.296875,20.0,HeLa,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.80469,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",94.72656,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
Fe3O4,Human,Bone,24.0,Live/Dead,"Calcein AM, Ethidium homodimer-1",88.671875,20.0,MG­63,143.091405,0.943,0.943,2.75,0.901,
